ID,Year_Birth,ages,Education,PhD,Graduation,2n Cycle,Basic,Master,Marital_Status,single,married,Income,Kidhome,Teenhome,Dt_Customer,months,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Total_Spent,Total_Spent_Per_Month,Childbin,Kidbin,Teenbin,NwpPerVM,NwpPerV,NumPurchases,WebRatio
10736,1971,45,Graduation,0,1,0,0,0,Single,1,0,72258.0,0,1,12-09-2013,39,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,3,11,0,1525,2478.125,0,0,1,0.07692307692307693,3.0,16,0.125
3194,1974,42,PhD,1,0,0,0,0,Single,1,0,71466.0,0,0,05-04-2014,32,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,1230,1640.0,0,0,0,0.125,4.0,15,0.06666666666666667
10839,1976,40,Graduation,0,1,0,0,0,Together,0,1,36283.0,1,1,14-04-2014,32,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0,29,38.666666666666664,1,1,1,0.0078125,0.25,7,0.5714285714285714
49,1970,46,Graduation,0,1,0,0,0,Single,1,0,20587.0,1,0,11-05-2014,31,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,25,32.291666666666664,0,1,0,0.004608294930875576,0.14285714285714285,10,0.7
4290,1972,44,Graduation,0,1,0,0,0,Married,0,1,30467.0,1,0,19-03-2014,33,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,24,33.0,0,1,0,0.004329004329004329,0.14285714285714285,9,0.7777777777777778
10219,1972,44,Graduation,0,1,0,0,0,Together,0,1,31590.0,1,0,18-06-2013,42,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,38,66.5,0,1,0,0.002976190476190476,0.125,11,0.7272727272727273
4211,1986,30,Basic,0,0,0,1,0,Married,0,1,20425.0,1,0,29-10-2012,50,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,57,118.75,0,1,0,0.005714285714285714,0.2857142857142857,10,0.7
1135,1960,56,Master,0,0,0,0,1,Together,0,1,17144.0,1,1,15-02-2014,34,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,47,66.58333333333333,1,1,1,0.012605042016806723,0.42857142857142855,11,0.6363636363636364
6299,1968,48,PhD,1,0,0,0,0,Divorced,1,0,42564.0,0,1,02-01-2013,47,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,3,11,1,813,1592.125,0,0,1,0.0182370820668693,0.8571428571428571,19,0.3684210526315789
10846,1978,38,Master,0,0,0,0,1,Married,0,1,43783.0,1,0,29-05-2014,31,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,3,11,0,629,812.4583333333334,0,1,0,0.03225806451612903,1.0,16,0.4375
347,1976,40,Graduation,0,1,0,0,0,Divorced,1,0,40780.0,0,1,08-09-2012,51,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0,377,801.125,0,0,1,0.015250544662309368,0.7777777777777778,15,0.6
6543,1945,71,Master,0,0,0,0,1,Together,0,1,62847.0,0,0,15-01-2013,47,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,3,11,0,1612,3156.8333333333335,0,0,0,0.031914893617021274,1.5,12,0.16666666666666666
10446,1957,59,PhD,1,0,0,0,0,Married,0,1,82017.0,0,0,07-11-2012,49,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,3,11,1,729,1488.375,0,0,0,0.05102040816326531,2.5,13,0.15384615384615385
3479,1950,66,Graduation,0,1,0,0,0,Single,1,0,16813.0,0,0,19-07-2013,41,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,3,11,0,50,85.41666666666667,0,0,0,0.006968641114982578,0.2857142857142857,10,0.7
11075,1978,38,Graduation,0,1,0,0,0,Married,0,1,51267.0,1,1,29-10-2013,38,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,3,11,0,270,427.5,1,1,1,0.019736842105263157,0.75,12,0.3333333333333333
4442,1961,55,Graduation,0,1,0,0,0,Single,1,0,46524.0,0,1,05-04-2013,44,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,3,11,0,177,324.5,0,0,1,0.007575757575757576,0.3333333333333333,9,0.3333333333333333
199,1962,54,Master,0,0,0,0,1,Single,1,0,45183.0,0,0,20-01-2013,47,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,3,11,0,315,616.875,0,0,0,0.0121580547112462,0.5714285714285714,15,0.4666666666666667
6722,1954,62,PhD,1,0,0,0,0,Married,0,1,70421.0,0,1,28-06-2014,30,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,3,11,0,767,958.75,0,0,1,0.05555555555555555,1.6666666666666667,16,0.375
796,1965,51,2n Cycle,0,0,1,0,0,Divorced,1,0,60161.0,0,1,23-10-2012,50,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0,1071,2231.25,0,0,1,0.0275,1.375,20,0.4
3749,1973,43,Graduation,0,1,0,0,0,Together,0,1,73926.0,0,0,02-03-2013,45,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,3,11,0,1580,2962.5,0,0,0,0.044444444444444446,2.0,20,0.15
8523,1968,48,Graduation,0,1,0,0,0,Married,0,1,19329.0,1,0,14-12-2013,36,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,60,90.0,0,1,0,0.013888888888888888,0.5,11,0.7272727272727273
310,1970,46,Master,0,0,0,0,1,Married,0,1,61872.0,0,1,13-12-2013,36,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,3,11,0,573,859.5,0,0,1,0.027777777777777776,1.0,17,0.23529411764705882
8629,1956,60,Graduation,0,1,0,0,0,Widow,1,0,46984.0,1,1,26-03-2013,45,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0,41,76.875,1,1,1,0.0044444444444444444,0.2,8,0.625
236,1951,65,Graduation,0,1,0,0,0,Married,0,1,34838.0,1,1,19-01-2013,47,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0,170,332.9166666666667,1,1,1,0.0070921985815602835,0.3333333333333333,11,0.5454545454545454
9930,1944,72,PhD,1,0,0,0,0,Single,1,0,82716.0,0,0,05-11-2013,37,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,3,11,0,1167,1799.125,0,0,0,0.08108108108108109,3.0,23,0.08695652173913043
3483,1958,58,Graduation,0,1,0,0,0,Married,0,1,48192.0,0,0,06-04-2013,44,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,3,11,1,1526,2797.6666666666665,0,0,0,0.005681818181818182,0.25,28,0.2857142857142857
4599,1976,40,Master,0,0,0,0,1,Married,0,1,49681.0,0,2,04-11-2013,37,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,458,706.0833333333334,0,0,1,0.02702702702702703,1.0,15,0.4666666666666667
7326,1971,45,Master,0,0,0,0,1,Married,0,1,56850.0,0,1,23-03-2014,33,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,63,86.625,0,0,1,0.015151515151515152,0.5,6,0.3333333333333333
7352,1957,59,Graduation,0,1,0,0,0,Married,0,1,55267.0,0,1,21-10-2013,38,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,3,11,0,405,641.25,0,0,1,0.02631578947368421,1.0,13,0.23076923076923078
2350,1972,44,Graduation,0,1,0,0,0,Married,0,1,59666.0,1,1,22-03-2013,45,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0,1027,1925.625,1,1,1,0.008333333333333333,0.375,18,0.4444444444444444
9145,1972,44,Graduation,0,1,0,0,0,Single,1,0,72504.0,0,1,06-04-2013,44,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,3,11,0,1478,2709.6666666666665,0,0,1,0.056818181818181816,2.5,17,0.11764705882352941
2964,1981,35,Graduation,0,1,0,0,0,Married,0,1,26872.0,0,0,16-10-2013,38,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,72,114.0,0,0,0,0.0043859649122807015,0.16666666666666666,9,0.6666666666666666
5585,1972,44,Graduation,0,1,0,0,0,Single,1,0,21359.0,1,0,20-04-2013,44,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,1,48,88.0,0,1,0,0.005681818181818182,0.25,11,0.7272727272727273
9687,1975,41,Graduation,0,1,0,0,0,Single,1,0,73170.0,0,0,31-05-2014,31,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,3,11,0,726,937.75,0,0,0,0.08064516129032258,2.5,12,0.16666666666666666
3732,1955,61,Master,0,0,0,0,1,Married,0,1,52750.0,0,1,04-02-2013,46,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,3,11,0,860,1648.3333333333333,0,0,1,0.02717391304347826,1.25,20,0.2
6303,1986,30,PhD,1,0,0,0,0,Together,0,1,91820.0,0,0,23-11-2013,37,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,3,11,0,1497,2307.875,0,0,0,0.13513513513513514,5.0,18,0.05555555555555555
11176,1970,46,PhD,1,0,0,0,0,Together,0,1,65968.0,0,1,12-05-2014,31,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,3,11,0,495,639.375,0,0,1,0.053763440860215055,1.6666666666666667,14,0.21428571428571427
2986,1976,40,Graduation,0,1,0,0,0,Married,0,1,30772.0,1,1,12-03-2014,33,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,20,27.5,1,1,1,0.005050505050505051,0.16666666666666666,8,0.75
7462,1954,62,Graduation,0,1,0,0,0,Single,1,0,22507.0,0,0,24-11-2012,49,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,3,11,0,570,1163.75,0,0,0,0.022675736961451247,1.1111111111111112,15,0.6
3900,1972,44,Graduation,0,1,0,0,0,Married,0,1,65685.0,0,1,29-03-2014,33,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,769,1057.375,0,0,1,0.05454545454545454,1.8,16,0.3125
7034,1978,38,2n Cycle,0,0,1,0,0,Married,0,1,25804.0,1,0,01-09-2013,39,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,3,11,0,55,89.375,0,1,0,0.00641025641025641,0.25,11,0.7272727272727273
9493,1980,36,PhD,1,0,0,0,0,Single,1,0,76412.0,0,0,05-05-2013,43,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,3,11,1,1808,3239.3333333333335,0,0,0,0.03875968992248062,1.6666666666666667,15,0.2
1143,1972,44,Graduation,0,1,0,0,0,Married,0,1,22063.0,1,0,08-08-2013,40,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,3,11,0,55,91.66666666666667,0,1,0,0.007142857142857143,0.2857142857142857,10,0.7
1,1961,55,Graduation,0,1,0,0,0,Single,1,0,57091.0,0,0,15-06-2014,30,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,3,11,1,577,721.25,0,0,0,0.04666666666666667,1.4,15,0.3333333333333333
3855,1963,53,Graduation,0,1,0,0,0,Married,0,1,22419.0,0,0,18-04-2013,44,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,162,297.0,0,0,0,0.008522727272727272,0.375,12,0.6666666666666666
5536,1959,57,Graduation,0,1,0,0,0,Together,0,1,87771.0,0,1,22-05-2013,43,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,1957,3506.2916666666665,0,0,1,0.01937984496124031,0.8333333333333334,20,0.3
5989,1959,57,2n Cycle,0,0,1,0,0,Divorced,1,0,78353.0,0,1,16-04-2013,44,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,3,11,0,1576,2889.3333333333335,0,0,1,0.028409090909090908,1.25,21,0.38095238095238093
9499,1954,62,Graduation,0,1,0,0,0,Married,0,1,93404.0,1,2,07-05-2013,43,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,3,11,0,1616,2895.3333333333335,1,1,1,0.013953488372093023,0.6,16,0.3125
6768,1962,54,Graduation,0,1,0,0,0,Divorced,1,0,37859.0,1,2,12-01-2013,47,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,36,70.5,1,1,1,0.0026595744680851063,0.125,11,0.7272727272727273
2150,1958,58,PhD,1,0,0,0,0,Widow,1,0,80995.0,0,1,11-05-2013,43,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,3,11,0,1482,2655.25,0,0,1,0.046511627906976744,2.0,17,0.23529411764705882
6646,1984,32,Graduation,0,1,0,0,0,Together,0,1,16529.0,1,0,01-03-2014,33,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,22,30.25,0,1,0,0.005050505050505051,0.16666666666666666,9,0.6666666666666666
4887,1976,40,PhD,1,0,0,0,0,Divorced,1,0,55412.0,1,1,22-11-2013,37,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,3,11,0,63,97.125,1,1,1,0.010810810810810811,0.4,8,0.625
8560,1992,24,Graduation,0,1,0,0,0,Single,1,0,48789.0,0,0,10-09-2012,51,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,3,11,0,680,1445.0,0,0,0,0.0196078431372549,1.0,17,0.35294117647058826
3321,1967,49,PhD,1,0,0,0,0,Together,0,1,56575.0,0,2,05-05-2013,43,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,3,11,0,542,971.0833333333334,0,0,1,0.03255813953488372,1.4,15,0.3333333333333333
11003,1980,36,2n Cycle,0,0,1,0,0,Together,0,1,25130.0,1,0,02-10-2013,38,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,3,11,0,50,79.16666666666667,0,1,0,0.007518796992481203,0.2857142857142857,10,0.7
10402,1967,49,Graduation,0,1,0,0,0,Married,0,1,35441.0,1,1,14-02-2013,46,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,39,74.75,1,1,1,0.002717391304347826,0.125,11,0.7272727272727273
9904,1956,60,Graduation,0,1,0,0,0,Married,0,1,71391.0,0,1,29-03-2013,45,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,3,11,0,1043,1955.625,0,0,1,0.044444444444444446,2.0,20,0.15
6141,1972,44,Master,0,0,0,0,1,Single,1,0,49494.0,1,0,25-04-2013,44,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,3,11,0,385,705.8333333333334,0,1,0,0.01948051948051948,0.8571428571428571,13,0.5384615384615384
5687,1980,36,Graduation,0,1,0,0,0,Divorced,1,0,81702.0,0,0,23-09-2012,51,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,3,11,0,1633,3470.125,0,0,0,0.0457516339869281,2.3333333333333335,22,0.13636363636363635
10856,1980,36,2n Cycle,0,0,1,0,0,Single,1,0,45889.0,0,1,02-07-2013,41,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,3,11,0,46,78.58333333333333,0,0,1,0.0040650406504065045,0.16666666666666666,9,0.6666666666666666
5121,1977,39,Graduation,0,1,0,0,0,Single,1,0,56628.0,0,1,21-03-2014,33,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,3,11,0,761,1046.375,0,0,1,0.04242424242424243,1.4,16,0.3125
4186,1950,66,Graduation,0,1,0,0,0,Together,0,1,34026.0,1,1,05-08-2013,40,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,76,126.66666666666667,1,1,1,0.01,0.4,9,0.5555555555555556
368,1974,42,Graduation,0,1,0,0,0,Married,0,1,40049.0,0,1,29-11-2012,49,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,3,11,0,290,592.0833333333334,0,0,1,0.012244897959183673,0.6,13,0.38461538461538464
3312,1988,28,Graduation,0,1,0,0,0,Single,1,0,34176.0,1,0,12-05-2014,31,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,89,114.95833333333333,0,1,0,0.016129032258064516,0.5,10,0.6
11121,1981,35,Graduation,0,1,0,0,0,Married,0,1,19419.0,1,0,10-11-2012,49,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,3,11,0,70,142.91666666666666,0,1,0,0.009070294784580499,0.4444444444444444,12,0.75
5332,1960,56,2n Cycle,0,0,1,0,0,Married,0,1,82504.0,0,0,27-07-2013,41,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,3,11,0,1066,1821.0833333333333,0,0,0,0.07317073170731707,3.0,14,0.07142857142857142
5848,1970,46,Graduation,0,1,0,0,0,Together,0,1,81205.0,0,0,13-01-2014,35,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,3,11,1,2009,2929.7916666666665,0,0,0,0.07142857142857142,2.5,15,0.13333333333333333
10343,1991,25,2n Cycle,0,0,1,0,0,Single,1,0,61618.0,0,0,29-09-2012,51,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,3,11,0,1345,2858.125,0,0,0,0.0196078431372549,1.0,17,0.17647058823529413
5935,1956,60,Master,0,0,0,0,1,Single,1,0,55284.0,0,1,24-12-2012,48,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,3,11,0,764,1528.0,0,0,1,0.029166666666666667,1.4,18,0.2777777777777778
2895,1963,53,Graduation,0,1,0,0,0,Single,1,0,49980.0,0,1,23-10-2013,38,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,3,11,0,195,308.75,0,0,1,0.015789473684210527,0.6,11,0.45454545454545453
10262,1980,36,Graduation,0,1,0,0,0,Married,0,1,15072.0,2,0,10-05-2013,43,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,3,11,0,53,94.95833333333333,0,1,0,0.013953488372093023,0.6,9,0.5555555555555556
7848,1974,42,Graduation,0,1,0,0,0,Single,1,0,49166.0,0,1,13-06-2013,42,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,3,11,0,368,644.0,0,0,1,0.01984126984126984,0.8333333333333334,12,0.5
9477,1954,62,PhD,1,0,0,0,0,Married,0,1,65324.0,0,1,11-01-2014,35,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,3,11,0,544,793.3333333333334,0,0,1,0.04285714285714286,1.5,15,0.26666666666666666
4856,1957,59,2n Cycle,0,0,1,0,0,Married,0,1,82347.0,0,0,06-11-2012,49,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,3,11,0,1853,3783.2083333333335,0,0,0,0.047619047619047616,2.3333333333333335,20,0.15
7186,1966,50,PhD,1,0,0,0,0,Together,0,1,30843.0,1,1,26-05-2014,31,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,3,11,0,35,45.208333333333336,1,1,1,0.0064516129032258064,0.2,8,0.625
5794,1974,42,PhD,1,0,0,0,0,Married,0,1,46374.0,0,1,17-03-2014,33,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,3,11,1,446,613.25,0,0,1,0.026515151515151516,0.875,16,0.5
1456,1979,37,Graduation,0,1,0,0,0,Single,1,0,60474.0,0,1,01-04-2013,44,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,1180,2163.3333333333335,0,0,1,0.032467532467532464,1.4285714285714286,21,0.3333333333333333
4877,1973,43,Master,0,0,0,0,1,Married,0,1,38576.0,0,1,04-03-2014,33,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,41,56.375,0,0,1,0.004329004329004329,0.14285714285714285,10,0.7
425,1985,31,Graduation,0,1,0,0,0,Married,0,1,55357.0,2,0,19-02-2013,46,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,3,11,0,727,1393.4166666666667,0,1,0,0.02608695652173913,1.2,18,0.2777777777777778
3007,1966,50,Graduation,0,1,0,0,0,Together,0,1,37758.0,1,1,04-10-2012,50,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,40,83.33333333333333,1,1,1,0.0025,0.125,11,0.7272727272727273
1031,1989,27,2n Cycle,0,0,1,0,0,Married,0,1,85710.0,0,0,05-05-2013,43,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,3,11,0,1062,1902.75,0,0,0,0.06976744186046512,3.0,21,0.09523809523809523
4297,1969,47,Graduation,0,1,0,0,0,Together,0,1,23228.0,1,0,26-01-2014,35,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,40,58.333333333333336,0,1,0,0.007142857142857143,0.25,11,0.7272727272727273
807,1969,47,Master,0,0,0,0,1,Together,0,1,44602.0,1,1,15-02-2014,34,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,3,11,0,292,413.6666666666667,1,1,1,0.022058823529411766,0.75,13,0.6153846153846154
9553,1987,29,Graduation,0,1,0,0,0,Married,0,1,7500.0,0,0,09-01-2013,47,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,3,11,0,15,29.375,0,0,0,0.0,0.0,9,0.6666666666666666
4271,1989,27,2n Cycle,0,0,1,0,0,Together,0,1,38683.0,1,0,04-10-2012,50,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,3,11,0,341,710.4166666666666,0,1,0,0.011428571428571429,0.5714285714285714,14,0.5
4120,1975,41,2n Cycle,0,0,1,0,0,Single,1,0,49514.0,1,0,17-12-2013,36,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,3,11,0,369,553.5,0,1,0,0.023809523809523808,0.8571428571428571,12,0.5833333333333334
2036,1973,43,PhD,1,0,0,0,0,Together,0,1,57906.0,0,1,11-06-2013,42,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,3,11,0,401,701.75,0,0,1,0.023809523809523808,1.0,14,0.2857142857142857
115,1966,50,Master,0,0,0,0,1,Single,1,0,43456.0,0,1,26-03-2013,45,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,3,11,0,393,736.875,0,0,1,0.022222222222222223,1.0,14,0.35714285714285715
4259,1986,30,Master,0,0,0,0,1,Single,1,0,19485.0,2,0,24-09-2013,39,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,10,16.25,0,1,0,0.003663003663003663,0.14285714285714285,9,0.7777777777777778
8687,1978,38,Graduation,0,1,0,0,0,Together,0,1,53172.0,0,1,06-05-2013,43,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,3,11,0,486,870.75,0,0,1,0.015503875968992248,0.6666666666666666,14,0.21428571428571427
2447,1979,37,Graduation,0,1,0,0,0,Together,0,1,30545.0,1,0,17-10-2012,50,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,3,11,0,69,143.75,0,1,0,0.005714285714285714,0.2857142857142857,10,0.7
10140,1983,33,PhD,1,0,0,0,0,Together,0,1,70123.0,0,0,28-09-2013,39,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,3,11,0,1727,2806.375,0,0,0,0.042735042735042736,1.6666666666666667,14,0.21428571428571427
9353,1959,57,Graduation,0,1,0,0,0,Single,1,0,62450.0,0,1,06-01-2014,35,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,3,11,0,995,1451.0416666666667,0,0,1,0.047619047619047616,1.6666666666666667,12,0.25
3623,1976,40,Graduation,0,1,0,0,0,Together,0,1,21675.0,1,0,11-06-2014,30,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,3,11,0,45,56.25,0,1,0,0.01904761904761905,0.5714285714285714,10,0.7
738,1981,35,2n Cycle,0,0,1,0,0,Single,1,0,42395.0,1,1,04-04-2014,32,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,3,11,0,182,242.66666666666666,1,1,1,0.013392857142857142,0.42857142857142855,12,0.5833333333333334
7631,1978,38,Master,0,0,0,0,1,Together,0,1,61346.0,1,0,06-10-2013,38,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,3,11,0,989,1565.9166666666667,0,1,0,0.043859649122807015,1.6666666666666667,20,0.15
4789,1953,63,Graduation,0,1,0,0,0,Together,0,1,80812.0,0,0,17-09-2013,39,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,3,11,0,1677,2725.125,0,0,0,0.05128205128205128,2.0,15,0.13333333333333333
773,1971,45,Master,0,0,0,0,1,Divorced,1,0,42835.0,1,1,30-06-2013,42,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,3,11,0,595,1041.25,1,1,1,0.023809523809523808,1.0,16,0.375
10602,1983,33,Graduation,0,1,0,0,0,Married,0,1,39922.0,1,0,14-02-2013,46,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,156,299.0,0,1,0,0.008152173913043478,0.375,12,0.6666666666666666
1446,1956,60,Master,0,0,0,0,1,Single,1,0,86424.0,0,0,05-04-2014,32,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,3,11,0,1226,1634.6666666666667,0,0,0,0.1875,6.0,22,0.045454545454545456
3270,1978,38,2n Cycle,0,0,1,0,0,Together,0,1,17117.0,1,0,17-01-2013,47,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,3,11,0,128,250.66666666666666,0,1,0,0.0070921985815602835,0.3333333333333333,13,0.6923076923076923
8443,1972,44,Graduation,0,1,0,0,0,Single,1,0,24762.0,1,0,10-02-2014,34,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,3,11,1,86,121.83333333333333,0,1,0,0.011029411764705883,0.375,11,0.7272727272727273
9653,1975,41,Graduation,0,1,0,0,0,Married,0,1,35797.0,0,1,16-10-2012,50,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,3,11,0,68,141.66666666666666,0,0,1,0.005,0.25,11,0.7272727272727273
8916,1975,41,Graduation,0,1,0,0,0,Divorced,1,0,36627.0,2,0,23-07-2013,41,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,16,27.333333333333332,0,1,0,0.0,0.0,8,0.625
8017,1981,35,2n Cycle,0,0,1,0,0,Married,0,1,51111.0,1,1,19-06-2014,30,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,55,68.75,1,1,1,0.011111111111111112,0.3333333333333333,9,0.6666666666666666
5830,1972,44,PhD,1,0,0,0,0,Single,1,0,86857.0,0,0,12-09-2012,51,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,2114,4492.25,0,0,0,0.049019607843137254,2.5,18,0.1111111111111111
